1503598196639,-2, 0, -1, -2, -1, 1, -1, -1
1503598196651,-3, -1, -2, 0, -1, -2, -4, 1
1503598196660,-1, 0, -3, 0, 1, -3, -3, -1
1503598196667,0, -2, 0, 1, -2, -2, -1, 1
1503598196683,13, 1, 0, -2, -1, -2, -1, 2
1503598196691,0, 1, 0, 1, -2, -1, -2, -2
1503598196697,4, 0, 1, 0, -3, -2, -1, 1
1503598196711,-5, 0, 0, -2, 0, 0, -2, 1
1503598196720,-3, 0, -2, -1, -1, -2, -2, -3
1503598196727,-3, -3, -1, 0, 1, 0, -1, -1
1503598196744,-4, -2, 0, 0, -1, -1, 0, 0
1503598196749,0, 1, -2, -1, -1, 0, -1, -1
1503598196757,1, 0, -2, -1, -1, -1, 1, -1
1503598196771,1, -2, -2, -2, -1, -1, 0, -3
1503598196794,-2, -1, -2, -2, -1, -1, -3, -3
1503598196802,1, -1, -1, -2, -1, -1, -1, 0
1503598196815,0, -2, 0, 1, -1, 0, 2, 0
1503598196817,1, 0, -1, -2, -2, -1, 1, 0
1503598196833,-1, -1, 0, -4, -1, -1, -2, 0
1503598196840,-4, -1, -1, -2, -1, 0, -1, -1
1503598196855,-1, 0, -1, 0, 0, -1, -1, -2
1503598196864,-4, -2, 1, 0, -1, -1, -1, 0
1503598196870,-1, 2, 0, 0, -2, -1, 0, -2
1503598196878,-1, -3, -4, 0, 0, -2, -2, 0
1503598196893,-1, -3, -1, -1, -2, 0, 0, 1
1503598196900,-2, 0, -1, -3, 0, -1, -1, -1
1503598196916,11, 0, -3, 0, 0, -1, 0, 1
1503598196922,10, 1, -1, -1, -2, 0, 1, 1
1503598196930,0, 0, -2, -1, 0, 0, 0, 0
1503598196937,-3, 0, -1, 0, -1, 0, -2, -3
1503598196953,-4, -1, -1, 0, 1, -1, -1, 1
1503598196960,-5, 1, -2, -1, 0, 0, -1, -2
1503598196976,-4, -3, 1, 0, -2, -1, -1, -1
1503598196982,2, 1, -1, 0, 0, -1, -1, 2
1503598196983,-5, -6, 1, 0, -2, -2, -1, -1
1503598196990,-4, -1, -2, -2, 0, -3, -1, -1
1503598196997,-3, -1, 0, -1, -2, 1, 0, -2
1503598197013,-7, -2, 0, -2, -1, 0, 2, -1
1503598197021,-3, -3, -1, 0, 0, 0, -1, -4
1503598197035,0, -1, 0, 1, -1, -1, 0, -2
1503598197042,1, -5, -1, 1, 0, 1, -1, -2
1503598197043,-1, 0, -1, -2, 0, -1, 0, 1
1503598197050,5, 4, -1, -1, -1, -3, -1, -3
1503598197059,0, 1, -2, -1, -1, -1, -1, 1
1503598197072,-2, 0, -1, -1, 0, 1, -2, 1
1503598197079,-5, 0, -2, 0, -1, -1, -2, -3
1503598197095,1, -3, 0, 0, -1, -1, -2, -3
1503598197102,-3, -2, -2, 0, 0, 0, 0, 0
1503598197113,0, -2, -1, -2, -1, -1, -2, -3
1503598197117,1, -3, 1, 2, 1, -1, 0, -3
1503598197132,-2, -1, 0, 0, -1, -1, 0, 0
1503598197140,-5, -2, -1, 0, -1, 0, 1, 0
1503598197155,-7, -2, -3, -2, -1, -1, 0, 0
1503598197164,-13, -1, 1, -1, -1, 0, 0, -2
1503598197170,2, 1, -1, -1, 1, -3, -3, 0
1503598197185,9, -2, 0, -2, -1, 1, -2, 0
1503598197192,-1, 1, 1, -1, -1, 0, 0, -2
1503598197193,-6, 1, 0, -1, 0, -2, 1, 0
1503598197200,3, 1, 0, 0, -2, 0, -1, 0
1503598197223,-3, -2, -1, -1, 0, 0, -1, -2
1503598197230,-6, -2, 0, -1, 0, 0, 0, -3
1503598197248,1, -1, -1, 0, -1, -1, 0, 0
1503598197253,10, 2, 0, 0, -1, -1, -2, -1
1503598197260,-1, 1, 1, -1, -1, -2, 2, 1
1503598197275,-1, -2, -1, -1, -1, 0, 2, 1
1503598197283,1, -3, -1, -1, -1, -1, -3, -1
1503598197291,1, -2, 0, 1, -1, -1, -4, 0
1503598197305,-5, -2, -2, -2, 0, 0, 0, -1
1503598197316,0, -2, -1, -2, -1, 1, 0, 3
1503598197320,4, -2, -1, 1, -1, -2, -2, -1
1503598197336,-4, -1, -1, -2, -1, -1, 1, -3
1503598197342,6, 1, 1, 0, 0, -1, 0, 1
1503598197351,-13, -6, -1, -1, 0, 0, -1, -3
1503598197365,0, 0, 0, -2, 0, -1, -3, -1
1503598197373,2, 0, -1, -1, -1, -1, -2, 1
1503598197381,-7, -3, -1, 0, -1, -1, -2, -2
1503598197395,3, 0, 0, -1, 0, -1, 1, 0
1503598197402,5, 2, -3, -1, -3, 0, -1, -1
1503598197410,3, -3, -1, 0, 0, -1, -2, 0
1503598197425,-1, 0, -2, -1, -1, -1, 0, 0
1503598197433,1, 0, -2, -1, -1, -2, 1, -1
1503598197440,-2, 0, -1, -1, 1, 0, -1, -2
1503598197455,11, 1, -2, -1, -2, 0, -1, 0
1503598197462,3, 1, -1, 1, -2, -2, 0, 0
1503598197470,1, 0, -1, 1, 1, 0, -2, -3
1503598197485,-5, -1, -2, -1, 0, -2, -2, -2
1503598197492,-11, -1, -1, -2, -2, -2, 0, -3
1503598197500,1, 1, -1, 0, 1, 0, 2, -1
1503598197516,-3, -1, 2, 0, -1, -1, 1, 0
1503598197522,0, -3, 0, -1, -2, -1, -1, 0
1503598197530,-2, 0, -2, -1, -1, -1, 1, -1
1503598197544,3, 0, 1, 0, -1, -2, -1, -2
1503598197545,0, -2, -1, -1, 0, -1, -2, -1
1503598197553,-9, 0, -2, -2, 0, 1, -2, 0
1503598197559,8, 2, 0, -2, -1, 0, 0, 0
1503598197576,6, -1, 0, 1, -2, -1, -1, 1
