1503611601410,2, 0, -2, -2, 0, 0, -1, 0
1503611601423,2, 1, 0, 0, 0, 1, -1, 1
1503611601432,-4, -2, -2, 0, 0, -3, -1, -1
1503611601443,2, 6, -1, -1, -2, -3, -2, -1
1503611601454,4, 1, 2, 0, -1, -1, -2, -1
1503611601462,11, 4, -1, 0, -2, 0, 1, 2
1503611601473,1, -3, -2, -1, -1, -1, -2, -1
1503611601483,-4, -1, -2, -1, 0, -1, -1, 0
1503611601492,1, -1, -1, 0, 0, -1, 1, 2
1503611601499,-3, -2, -1, -1, -2, 0, -1, -2
1503611601514,0, 0, 0, 0, -2, 0, -2, -2
1503611601521,-2, -3, -2, 0, -1, 0, -1, -2
1503611601530,-2, -3, -2, -2, -2, 1, 0, -1
1503611601544,2, 2, -2, -2, -3, -1, 0, 0
1503611601552,-2, -1, 0, -1, -1, -2, -1, -1
1503611601560,-5, -2, -1, 0, -2, 0, -1, -2
1503611601574,5, 2, -3, -1, 0, -1, 1, -1
1503611601582,4, 1, 1, -1, 0, 0, 1, 1
1503611601590,-1, 1, 1, -2, -1, -2, -1, 2
1503611601603,-1, 3, -1, -2, -1, -1, -2, -1
1503611601612,2, 1, 0, 0, -1, -1, 1, 1
1503611601619,-3, -5, -2, 0, -1, -3, -1, -2
1503611601634,2, -2, -4, 0, -1, -1, 0, 0
1503611601645,-3, -3, -3, 0, -1, 1, -1, -2
1503611601650,-4, -1, 3, 0, -1, 0, -1, -2
1503611601663,-7, -3, 1, -1, -1, -2, -1, -2
1503611601672,-8, -3, -2, 0, -1, -1, 0, -2
1503611601680,-16, -6, -2, -1, 0, -1, -1, -3
1503611601695,-3, -5, 1, 0, -1, -1, -2, -2
1503611601702,-2, -3, -1, 0, -1, -2, -2, -3
1503611601712,-9, -3, -2, 0, -2, -1, -1, -3
1503611601724,4, -1, -1, 0, -1, -1, -2, 0
1503611601732,3, 4, 2, 0, -2, 0, -1, 0
1503611601739,-1, -2, -2, -1, -1, -1, 0, 1
1503611601754,5, 0, -2, -2, -1, -1, -2, 0
1503611601762,4, 4, -3, 1, -1, 0, 0, 0
1503611601770,1, 0, -1, -2, -2, -1, 0, 0
1503611601784,8, 2, 1, -2, 0, -1, 0, 1
1503611601792,1, 2, -2, -2, 0, 1, -1, 0
1503611601799,3, 0, 0, 0, -1, 0, 0, 0
1503611601815,-1, 0, -1, 0, 0, 1, -1, 0
1503611601822,0, -2, -1, -1, -1, -1, -2, 1
1503611601830,-3, -5, -1, 0, -1, -2, -1, 0
1503611601848,-1, -1, 0, 1, -1, -1, 1, -2
1503611601852,-9, -4, -1, 1, -2, 0, -1, -2
1503611601859,-2, -2, -1, -2, -2, 0, 1, -2
1503611601874,1, 3, -1, -1, 0, 0, -1, -1
1503611601883,1, 2, -4, -2, -1, -1, -1, 0
1503611601890,1, -3, -2, -2, -1, -2, 0, -1
1503611601904,1, 2, 0, -1, 1, 0, 0, -1
1503611601913,1, -1, 0, -1, -1, -2, -1, -1
1503611601920,-2, -2, -1, 0, -1, -1, 1, -1
1503611601921,-1, 4, 1, 0, -2, -2, -1, -1
1503611601934,1, 2, 0, -1, -2, 1, 0, 1
1503611601942,1, -1, -3, 0, -1, -2, -1, 1
1503611601950,1, -1, -1, 0, 0, -3, -1, -1
1503611601964,4, 0, 0, 0, 0, -1, -1, 0
1503611601972,2, -1, -1, -2, 0, 0, -1, 0
1503611601980,-4, -2, 0, -1, -1, -1, -1, -2
1503611601995,3, 1, -2, -1, -1, 1, -1, -1
1503611602002,-1, -2, -2, -1, 0, 1, -3, -1
1503611602010,2, 2, -1, -2, 0, -2, -1, -2
1503611602023,1, -1, 1, 0, 0, -1, -1, -1
1503611602024,-2, -1, -1, -1, -1, -1, -1, -1
1503611602032,2, 1, 1, 0, 0, -1, -1, 1
1503611602039,3, 0, -2, -1, 0, 0, 0, 0
1503611602056,-8, -3, 0, 0, 0, -1, 0, -2
1503611602062,-2, -4, 0, -1, 0, 0, -1, 1
1503611602070,-2, -2, -1, -1, -1, -2, 0, -2
1503611602084,-6, -2, -1, 0, 0, 0, -2, -2
1503611602092,-4, -2, -2, -1, -3, -1, -1, 0
1503611602099,0, -1, 1, 1, -1, 0, 0, -1
1503611602114,-1, -1, -1, -2, -1, -2, 0, -2
1503611602122,0, -1, 0, -1, 0, -2, 0, 0
1503611602129,-4, -6, -1, 2, -1, -1, 0, -1
1503611602143,1, 1, -2, -2, -3, -2, -2, -1
1503611602152,1, 0, -2, -1, -1, -3, -2, -2
1503611602159,-5, -4, -1, -1, 0, -1, -1, -1
1503611602175,-3, -4, 0, 0, 1, 1, 0, -2
1503611602182,-2, -2, -2, -1, -2, -1, 0, -3
1503611602190,-3, -2, -2, -2, -1, -2, -2, -1
1503611602203,0, 1, -2, -1, 0, -2, -1, -1
1503611602214,-2, -1, -1, -1, -1, 0, 0, -1
1503611602219,2, 2, -1, -2, -1, -1, 0, 1
1503611602234,6, 1, -1, -1, -1, 2, -1, 1
1503611602242,-1, -2, 0, -1, 1, 0, -2, 0
1503611602249,-3, -2, 0, -3, 0, -2, -1, 1
1503611602250,-1, 1, -1, 1, -2, -3, -2, -2
1503611602263,-3, -6, 0, -1, -1, -2, -1, -1
1503611602271,5, 1, 1, 1, -1, 1, 0, 0
1503611602281,-4, 1, -1, -1, 0, 0, 1, -2
1503611602294,-7, -2, -2, 0, 0, -1, -1, -3
1503611602301,1, -2, 0, -2, -1, -2, -2, 1
1503611602310,0, -1, -1, 0, -1, 0, -1, 2
1503611602323,-2, 1, -2, 0, -1, 0, -1, -2
1503611602331,0, 1, -1, -1, 0, -2, -1, -2
1503611602348,-1, -4, -1, -1, 0, -1, 0, -1
1503611602354,-1, 0, 0, -1, 0, -1, -1, 1
1503611602361,4, 3, 0, 0, -1, -1, -1, -1
1503611602377,-4, -2, -4, 0, -2, -1, -2, -1
1503611602383,-3, 0, -2, -2, -3, 2, 1, 1
1503611602392,2, 1, -1, -1, -3, 0, -1, 0
1503611602406,-2, -2, -2, -1, -1, -3, -1, -2
1503611602415,3, -4, 1, -1, 1, -2, -1, 0
1503611602422,-1, -1, 0, 1, 0, 0, 0, -1
1503611602436,-4, 0, -1, -1, 0, -2, 0, -2
1503611602443,2, -1, 1, -1, 1, -1, -1, -1
1503611602452,0, -1, 0, -1, -1, -1, 0, -2
1503611602466,-2, 1, -1, -1, -1, 0, 0, -1
1503611602474,-4, 0, -1, -2, -1, -1, -1, -1
1503611602482,2, 0, -1, 0, -1, -1, -1, -1
1503611602496,4, 6, 0, 1, -1, -1, -1, -2
1503611602503,-1, 0, 0, -2, -1, -1, -1, 0
1503611602512,1, 2, 1, 1, -1, -2, 1, 1
1503611602526,2, 1, -2, -1, -2, 0, 0, 1
1503611602534,4, 2, 1, -1, -1, 0, 0, 1
1503611602542,-2, -2, -2, -1, -2, -3, -2, -1
1503611602557,-5, -4, -1, -2, -1, 1, 0, -2
1503611602563,-2, 3, -2, 0, -1, 1, 0, -2
1503611602572,-3, 0, 0, -1, -1, 0, -1, -3
1503611602586,-2, 1, -1, -2, -1, -1, -1, -1
1503611602594,-1, -3, -3, -2, 0, 0, 0, -1
1503611602601,8, 4, 1, 0, -1, -1, -1, 0
1503611602617,-8, -5, -2, 0, -2, -2, -3, -3
1503611602624,-5, -3, 1, -1, 0, -1, 0, -3
1503611602631,2, 0, -1, -2, 0, -1, -2, -1
1503611602646,-1, -1, -1, -1, 1, -2, -1, -2
1503611602654,-5, -3, -2, -2, 1, -2, 0, -2
1503611602662,-3, -2, -2, -1, -1, 0, -2, 0
1503611602676,2, -2, -1, 0, 1, 1, 0, 0
1503611602677,0, 0, 0, 1, -1, -1, -1, -1
1503611602684,-1, -1, -2, 1, 0, -2, 2, -1
1503611602692,2, 0, 1, -1, -2, 0, -1, 0
1503611602706,-5, -3, -3, -1, -1, -1, -1, -1
1503611602717,5, 1, -4, -2, 0, -1, 0, -1
1503611602722,1, -2, 0, -1, -1, 0, 0, 0
1503611602736,-4, -1, -2, -2, 0, -2, -1, -1
1503611602743,-3, 0, -1, -1, 0, 0, -1, 0
1503611602752,1, -1, 0, -2, -1, -2, -1, -1
1503611602766,-4, -7, -2, 1, -2, -1, 0, -2
1503611602774,-1, -1, -1, -1, 1, 2, -2, 0
1503611602783,-2, -1, 1, -1, 1, -1, -1, -1
1503611602797,-2, -2, -1, 1, 0, -2, 0, -1
1503611602803,6, 0, -1, -2, 0, 0, -1, 0
1503611602811,0, -1, -1, 0, -1, 0, 0, 0
1503611602826,-7, -3, -1, 0, -2, -2, -1, -3
1503611602834,-2, -6, 1, -2, -2, 0, -1, -2
1503611602842,2, 1, -2, -1, -1, -2, 0, 0
1503611602857,-10, -2, -6, 1, 1, -1, 1, -1
1503611602863,-1, 0, -3, 0, -1, -1, -1, -1
1503611602871,5, 1, 0, 0, -2, -1, -1, 1
1503611602886,-8, -3, 2, 0, -1, 0, -1, -2
1503611602894,3, -1, 2, 0, -1, -1, 0, 0
1503611602901,-1, -5, -1, 0, -2, -1, 0, -2
1503611602918,2, 0, -1, 0, -2, -2, -2, -2
1503611602923,2, 2, -1, -1, 0, -1, -1, 0
1503611602932,2, 2, -3, 0, -1, -1, 0, 0
1503611602946,3, 0, 1, 0, 0, 1, 0, -1
1503611602954,0, 0, 1, -1, 0, 0, -3, -1
1503611602962,-3, 0, 1, 0, -1, 0, -1, 0
1503611602977,-4, 1, 1, 0, -2, 0, -1, -2
1503611602984,1, 0, -1, -2, -2, 0, 0, 0
1503611602992,0, 1, -2, -1, -1, -1, -1, -2
1503611603006,0, 0, -1, 1, -1, -1, 0, 0
1503611603014,-4, -3, 1, -2, -1, -1, -1, 0
1503611603022,2, -2, -1, -1, 0, 0, 1, -2
1503611603036,0, 2, 2, -1, 0, 0, -1, -1
1503611603044,-1, 0, 0, -2, -2, -1, -1, -2
1503611603052,-1, -3, -1, -2, -2, -1, -1, -1
1503611603066,8, 2, 0, 0, 0, 0, 0, -1
1503611603074,0, -1, 0, 0, 2, 0, 0, 0
1503611603081,-4, -3, -4, -2, -2, -1, -2, -3
1503611603096,0, -1, -3, -2, 0, -1, -1, -1
1503611603104,-3, -2, -2, 1, -1, 0, 0, -1
1503611603112,-3, -5, -1, -2, -1, -1, 0, -1
1503611603127,-3, 0, 2, -1, -3, -2, -2, 1
1503611603134,-2, -1, 2, 0, -2, -1, -1, -2
1503611603141,-1, 1, 1, -1, 1, -2, -1, 0
1503611603157,-4, -3, -2, -1, -1, -2, -1, -2
1503611603164,-5, -1, -2, 1, -2, -1, -2, -1
1503611603172,-2, -2, -1, 1, -1, -2, -1, -1
1503611603189,0, 1, -1, 0, -1, -1, -1, -1
1503611603194,0, -1, -2, -1, -1, 2, -1, -1
1503611603201,-1, -1, -2, 0, 0, -1, -1, -2
1503611603219,2, 1, 0, -1, -1, -1, -1, 0
1503611603224,0, 0, -1, -2, 0, -1, 1, 1
1503611603232,4, 1, -2, -3, -1, -2, -2, 0
1503611603246,-3, -5, 0, -1, -1, -1, -2, 0
1503611603257,-4, 0, 1, -1, -2, 0, 1, -2
1503611603268,0, 2, 0, -2, 0, -1, 0, 0
1503611603287,5, 1, -2, 0, -2, 0, -3, -1
1503611603299,2, 0, -2, -1, 0, 0, 0, 1
1503611603306,-6, -3, -2, -1, -1, 0, 0, -1
1503611603314,5, 0, -4, -2, -2, -1, -2, 0
1503611603328,1, -1, -2, 0, -1, -1, 0, 1
1503611603336,-4, -2, 0, 1, -1, 0, 1, -2
1503611603344,2, 2, 2, -2, 0, 0, 0, 0
1503611603359,0, 0, 1, 2, 0, -2, -2, 0
1503611603366,-4, -3, -1, -1, -1, -1, -1, -1
1503611603374,-2, 2, 0, -1, -1, 0, 0, -2
1503611603390,-1, -1, -2, -1, -2, -1, -1, 0
1503611603397,2, 0, -1, 0, -1, -1, 0, 1
1503611603404,2, -1, -1, -2, -2, 0, -3, 0
1503611603426,1, 0, 1, -1, 0, -1, -1, -3
1503611603441,0, -1, 2, 0, 0, -1, 1, 1
1503611603448,-5, -1, 0, -1, -2, -1, 1, -2
1503611603457,2, -2, -1, -2, -1, -1, 0, -1
1503611603464,-1, -3, -2, 1, 0, -1, -2, -2
1503611603480,-8, -8, -3, -3, 0, -1, -1, -2
1503611603488,3, 1, -1, 0, -2, 0, 0, -1
1503611603495,1, 2, -2, -1, -2, -1, 0, 0
1503611603508,0, -1, -5, 1, 0, -1, 0, -1
1503611603516,0, 0, -3, 0, 1, 1, -2, 0
1503611603524,1, 0, -2, 0, -1, -1, -1, 1
1503611603539,-2, -2, 0, -1, -1, 0, 0, -2
1503611603547,0, -2, 0, -1, -2, -1, -2, -1
1503611603555,2, 2, 1, 0, -1, 0, 0, 1
1503611603568,1, -4, 4, -3, -1, -1, -2, -2
1503611603583,1, 3, 1, -1, -1, -2, -2, -1
1503611603584,0, 2, 1, 0, -1, -1, -1, 0
1503611603599,-2, -3, 1, 0, 0, 0, -2, -2
1503611603606,1, 0, -1, -1, -1, -1, -2, -1
1503611603614,-1, -1, -1, -1, -2, 0, -1, 0
1503611603628,-2, 5, 0, -1, 0, 0, -1, -2
1503611603636,-1, 1, 0, 1, 1, -1, -1, -1
1503611603644,2, -1, -2, -1, 0, 0, -1, -1
1503611603659,1, 0, 2, -3, -2, -1, -1, -2
1503611603675,4, -1, -2, 0, -2, 0, -1, 0
1503611603689,-9, -6, -1, 0, -2, 0, 0, -1
1503611603697,0, 3, -3, -2, 0, -1, -2, 0
