1503942726462,3, 0, 0, -2, 1, -2, -2, -1
1503942726477,-2, -1, 0, -2, -2, -2, -1, 0
1503942726484,-2, -4, 1, -1, -1, -1, -2, -6
1503942726494,2, 2, 1, 4, 1, 0, -1, 2
1503942726499,-4, 0, -3, -2, -1, -1, 0, -1
1503942726515,3, 0, 0, 0, 0, 0, 2, -1
1503942726533,-1, 0, 1, -2, -2, -1, 2, 4
1503942726544,4, 2, -2, -1, -1, -2, 0, 1
1503942726552,-1, -3, -4, -5, -2, 0, -2, -3
1503942726559,-1, -2, -1, -1, -2, 0, -1, 0
1503942726574,-1, -1, -3, 0, -1, -1, -2, -1
1503942726581,1, -1, 0, 0, -2, 0, 0, 1
1503942726582,2, 1, 1, 0, -1, 0, -1, 0
1503942726589,-5, -4, -4, -3, 0, -1, -1, -1
1503942726590,0, 0, 2, 2, 0, -1, -1, -2
1503942726604,0, 0, -2, -2, -2, 1, 0, 2
1503942726612,2, 3, 1, 3, 2, 0, -2, -1
1503942726613,-3, -1, -5, -3, -2, 0, -1, 0
1503942726619,-1, 0, 0, -3, -1, -2, 0, -2
1503942726634,-3, -3, -3, -3, -3, -3, -3, -5
1503942726642,-2, -1, -3, 1, 2, -2, -2, 0
1503942726650,2, -1, -1, 1, 0, -1, -2, -2
1503942726664,1, 0, 0, 0, 0, 0, -2, -4
1503942726672,-1, 0, -4, -2, -1, 2, 1, 2
1503942726679,-2, -1, 0, 0, 0, -1, 0, -2
1503942726680,-1, -1, -4, 1, -1, 0, 0, 3
1503942726694,-3, 0, 1, 0, 1, 0, -2, -4
1503942726702,-5, -2, -4, 0, -2, -1, 1, -2
1503942726709,1, 0, -2, -2, -1, -1, 0, 1
1503942726724,0, -3, 0, -3, -2, -1, -1, -2
1503942726732,-3, 1, -4, -2, 0, 0, 1, 1
1503942726739,2, 1, 0, 1, 0, 1, 1, 1
1503942726754,-1, -2, -2, -2, -3, -1, -2, -4
1503942726761,-3, 0, -4, -1, -2, -1, -2, 0
1503942726770,-1, 2, 0, -1, 2, 1, 0, 0
1503942726791,-1, 2, 0, 2, -1, -2, -1, -1
1503942726793,-1, 2, -3, -3, -3, -1, -1, -1
1503942726806,-4, -1, -1, 2, 3, 0, -2, -5
1503942726815,-1, 1, -2, 0, -1, -2, -1, -2
1503942726822,0, -4, -3, -3, -2, 0, 1, -2
1503942726837,-1, -5, -1, -3, -1, -2, -2, -1
1503942726845,-4, -2, -1, -1, -2, -1, 0, -1
1503942726852,-1, -3, 0, 0, -1, -2, 0, 1
1503942726866,0, 0, -2, 0, -1, -1, -1, -4
1503942726875,-4, -2, -1, 2, 0, 0, -4, -6
1503942726882,1, -1, -1, -1, -1, -1, 0, -2
1503942726897,-2, 1, -1, -3, -2, -4, -1, 1
1503942726904,3, 0, -3, -3, 1, -1, 0, 0
1503942726912,1, -2, -1, 1, -2, 0, -1, 1
1503942726926,-2, -2, -4, -2, -3, 0, 0, -1
1503942726936,0, 0, -1, -3, 0, 1, 0, 1
1503942726942,-1, -1, 3, 0, 0, -2, -2, -1
1503942726956,3, 2, 0, 1, 2, 1, 1, 2
1503942726965,-4, 0, 0, -1, -1, 0, -2, 2
1503942726972,0, -2, -2, 0, 0, 0, 0, 1
1503942726986,-1, -2, -2, -4, -1, -1, -3, -2
1503942726994,-2, -3, -2, -2, -5, -3, -2, -4
1503942727004,-1, 2, -1, 0, -2, -1, -1, 0
1503942727017,-1, 0, -1, -1, -1, -1, 0, 0
1503942727024,1, 1, -1, 1, 0, -1, -1, 0
1503942727033,1, 4, 0, -2, -2, 0, 1, 2
1503942727048,2, -1, -3, 0, -1, -1, 0, -1
1503942727054,0, -1, 0, -3, -2, 0, -1, 0
1503942727062,-2, 0, 0, 0, 2, 1, 0, -1
1503942727077,-1, 1, 1, 1, 0, 0, 0, 4
1503942727084,-4, -2, -3, -1, -1, 0, -1, -2
1503942727092,-3, 2, 1, 2, 1, 0, 0, 1
1503942727106,0, -1, -2, -4, 0, -2, 0, -1
1503942727114,-1, -3, -4, -1, -3, -1, -1, 0
1503942727122,-3, -3, -3, 2, 2, -1, -2, 1
1503942727138,2, 1, -1, 1, 0, -2, 0, 0
1503942727144,2, -3, 0, 2, 0, 1, -1, 2
1503942727152,-3, -1, -2, 1, 1, 0, -2, -3
1503942727166,1, -1, 0, -2, -1, -2, -2, 0
1503942727174,1, 0, -2, -2, -1, 0, -2, -5
1503942727182,-5, -2, 0, -1, -1, -1, 1, 0
1503942727197,-1, -2, -2, 0, -1, -1, 0, 0
1503942727205,3, 2, -3, -1, -1, 0, 1, 0
1503942727212,-3, -3, -1, -1, 0, -1, -1, -6
1503942727226,-1, 2, 3, 3, -1, 1, 1, 1
1503942727234,-2, -1, -2, -1, 2, 0, -2, 1
1503942727242,-4, 0, -3, -2, 1, 0, -1, -1
1503942727257,-3, -2, 0, -3, -2, -3, -2, -2
1503942727264,-2, 3, -5, -1, -4, -2, -1, 1
1503942727278,1, -1, -2, -1, -1, 0, 0, 2
1503942727286,-4, -6, -3, -1, -3, -3, -4, -6
1503942727294,-2, 2, -2, 1, -1, 0, 0, -1
1503942727302,-1, 0, -2, -1, -1, -2, -1, 0
1503942727317,1, -3, -1, -2, -1, -2, -3, -6
1503942727324,0, -1, -2, -2, -2, -2, -1, 0
1503942727332,3, 1, -1, -1, -2, 0, -1, -1
1503942727346,-2, 2, 1, -1, -3, 0, -1, -1
1503942727354,1, -1, -3, 0, 0, -1, 0, 2
1503942727363,-2, 1, -3, -2, 0, -2, -2, -2
1503942727377,-1, -3, 0, -2, -2, -1, -2, -2
1503942727384,-3, -1, 0, 2, 3, 0, -1, -3
1503942727392,-3, 1, -3, -1, -2, 0, -2, 2
1503942727407,-3, -3, -2, -3, -2, -1, -3, -3
1503942727414,-4, -3, -2, -1, -1, -1, 0, 0
1503942727415,0, 1, 0, 0, 1, 1, -1, 0
1503942727428,0, 0, -1, 0, 0, 1, -1, 3
1503942727436,-5, -2, -1, -1, 1, -1, 0, -3
1503942727451,5, 2, -1, -1, 0, -2, -1, 0
1503942727453,-1, 1, -3, -3, -2, -2, -2, -2
1503942727466,0, -5, -4, -4, -3, -3, -3, -5
1503942727474,-5, -1, -7, -3, -3, -3, -2, -2
1503942727482,-2, 2, 1, 0, -5, 1, 1, 1
1503942727496,2, -1, 1, 0, 0, -1, 0, -2
1503942727504,0, -2, -3, -1, 0, -1, -1, -1
1503942727512,0, 3, 2, 3, 1, 2, 0, 1
1503942727526,2, 1, -1, -2, -1, -1, 0, 4
1503942727534,1, 2, 0, 0, -2, -2, -1, 0
1503942727542,1, 0, -2, -3, 0, -1, 0, -1
1503942727556,0, -1, -1, 1, -1, -1, -1, -1
1503942727564,2, 4, 1, 2, 3, 1, 1, 1
1503942727574,5, 1, -2, -1, 0, 0, -1, 2
1503942727575,-3, -4, -3, -3, -4, -3, -1, 0
1503942727586,-1, -2, -3, 1, -2, -1, -2, -4
1503942727594,3, 3, 0, 1, 1, -1, -2, 1
1503942727602,-3, 2, -2, -1, 1, 0, -2, -1
1503942727617,-2, 1, -1, 0, 0, 1, 2, 1
1503942727624,1, -1, -1, -2, 1, -1, -1, 1
1503942727632,2, -1, -1, 0, 1, 0, 1, 2
1503942727646,-3, 0, 0, 0, -2, 0, -1, 1
1503942727654,1, -1, 1, 1, 1, -1, -2, 0
1503942727661,1, -3, -3, -3, -1, -1, -2, -3
1503942727677,-4, -2, -2, 0, -1, 1, 0, 0
1503942727685,-1, 0, -1, 0, -2, 0, 0, 2
1503942727692,-1, -3, -1, -3, -1, -1, -1, -1
1503942727708,-1, -2, -3, 0, 0, -1, 0, -2
1503942727714,-3, 1, -2, -3, -2, -1, 1, 1
1503942727728,-1, 0, 1, 1, 0, -4, -1, -1
1503942727736,-2, 0, -1, -2, -1, -1, -2, -1
