1503963533743,+0.786,+0.061,-0.077,-0.610,+0.212,+0.050,-0.975,+0.938,+5.188,+5.062
1503963533766,+0.786,+0.062,-0.077,-0.610,+0.216,+0.035,-0.977,+1.438,+5.125,+4.125
1503963533790,+0.786,+0.063,-0.077,-0.611,+0.209,+0.030,-0.967,+0.938,+4.250,+3.188
1503963533804,+0.785,+0.064,-0.077,-0.611,+0.205,+0.039,-0.966,-0.625,+4.750,+2.812
1503963533825,+0.785,+0.065,-0.078,-0.611,+0.217,+0.051,-0.971,-1.750,+6.688,+3.188
1503963533848,+0.785,+0.066,-0.079,-0.611,+0.242,+0.062,-0.962,-1.875,+6.938,+2.750
1503963533864,+0.784,+0.067,-0.080,-0.611,+0.258,+0.054,-0.963,-1.625,+5.625,+1.812
1503963533887,+0.784,+0.068,-0.080,-0.611,+0.248,+0.047,-0.965,-0.875,+2.438,+1.188
1503963533908,+0.784,+0.068,-0.080,-0.612,+0.229,+0.036,-0.969,-0.812,+2.000,+1.188
1503963533924,+0.784,+0.069,-0.080,-0.612,+0.224,+0.033,-0.971,-1.125,+3.625,+1.562
1503963533945,+0.784,+0.069,-0.080,-0.612,+0.234,+0.044,-0.978,-1.312,+4.500,+1.688
1503963533968,+0.784,+0.070,-0.081,-0.612,+0.236,+0.062,-0.960,-1.125,+3.750,+1.062
1503963533984,+0.784,+0.070,-0.081,-0.612,+0.233,+0.055,-0.967,-1.188,+3.375,+0.375
1503963534005,+0.784,+0.071,-0.082,-0.612,+0.244,+0.074,-0.964,-1.000,+3.562,-0.312
1503963534028,+0.784,+0.071,-0.082,-0.611,+0.249,+0.064,-0.964,-0.062,+3.000,-1.125
1503963534044,+0.784,+0.072,-0.082,-0.611,+0.245,+0.043,-0.963,+0.000,+1.938,-1.688
1503963534066,+0.784,+0.072,-0.082,-0.611,+0.244,+0.030,-0.967,-0.062,+1.188,-2.188
1503963534088,+0.785,+0.072,-0.082,-0.610,+0.234,+0.027,-0.970,-0.500,+0.312,-1.875
1503963534105,+0.785,+0.073,-0.082,-0.610,+0.232,+0.028,-0.965,-1.125,+1.688,-1.562
1503963534127,+0.785,+0.073,-0.082,-0.610,+0.252,+0.047,-0.964,-1.750,+1.625,-1.562
1503963534150,+0.785,+0.073,-0.082,-0.610,+0.246,+0.054,-0.972,-1.875,+0.000,-0.938
1503963534164,+0.785,+0.073,-0.083,-0.609,+0.247,+0.058,-0.958,-2.062,+0.188,-1.500
1503963534186,+0.785,+0.073,-0.083,-0.609,+0.255,+0.056,-0.961,-1.875,-0.312,-1.812
