1503598196630,+0.963,+0.225,-0.062,-0.130,+0.477,+0.070,-0.864,-0.875,-0.062,+0.250
1503598196652,+0.963,+0.225,-0.062,-0.130,+0.480,+0.067,-0.863,-1.062,+0.438,+0.500
1503598196680,+0.963,+0.226,-0.062,-0.130,+0.480,+0.068,-0.861,-0.875,-0.312,+0.312
1503598196691,+0.963,+0.226,-0.062,-0.130,+0.476,+0.068,-0.861,-1.125,+0.125,+0.375
1503598196713,+0.963,+0.226,-0.062,-0.130,+0.481,+0.066,-0.865,-1.125,-0.312,+0.312
1503598196735,+0.963,+0.226,-0.062,-0.130,+0.474,+0.068,-0.861,-1.250,+0.125,+0.438
1503598196750,+0.963,+0.226,-0.062,-0.130,+0.479,+0.066,-0.862,-1.250,+0.250,+0.500
1503598196773,+0.963,+0.226,-0.062,-0.130,+0.480,+0.067,-0.863,-1.125,+0.188,+0.375
1503598196798,+0.963,+0.226,-0.062,-0.130,+0.480,+0.067,-0.863,-1.250,+0.250,+0.312
1503598196812,+0.963,+0.226,-0.062,-0.130,+0.479,+0.064,-0.862,-1.312,+0.125,+0.375
1503598196832,+0.963,+0.226,-0.062,-0.130,+0.480,+0.062,-0.861,-1.375,-0.062,+0.438
1503598196854,+0.963,+0.226,-0.062,-0.130,+0.479,+0.070,-0.863,-1.438,+0.312,+0.250
1503598196869,+0.963,+0.226,-0.062,-0.130,+0.481,+0.065,-0.863,-1.312,-0.375,+0.438
1503598196892,+0.963,+0.226,-0.062,-0.130,+0.478,+0.069,-0.867,-1.188,-0.188,+0.188
1503598196914,+0.963,+0.226,-0.062,-0.130,+0.482,+0.066,-0.869,-1.062,+0.062,+0.250
1503598196930,+0.963,+0.226,-0.062,-0.130,+0.481,+0.068,-0.858,-1.000,-0.188,+0.375
1503598196952,+0.963,+0.226,-0.062,-0.130,+0.479,+0.066,-0.862,-1.188,+0.125,+0.438
1503598196975,+0.963,+0.226,-0.062,-0.130,+0.480,+0.064,-0.854,-1.062,-0.375,+0.250
1503598196989,+0.963,+0.226,-0.062,-0.130,+0.482,+0.063,-0.858,-1.250,-0.125,+0.375
1503598197012,+0.963,+0.226,-0.062,-0.130,+0.479,+0.067,-0.863,-1.188,-0.250,+0.250
1503598197034,+0.963,+0.226,-0.062,-0.130,+0.477,+0.069,-0.855,-1.250,-0.125,+0.375
1503598197049,+0.963,+0.226,-0.062,-0.130,+0.476,+0.065,-0.863,-1.250,-0.062,+0.375
1503598197071,+0.963,+0.226,-0.062,-0.131,+0.480,+0.066,-0.858,-1.125,+0.062,+0.312
1503598197094,+0.963,+0.226,-0.062,-0.131,+0.479,+0.065,-0.857,-1.062,+0.125,+0.250
1503598197109,+0.963,+0.226,-0.062,-0.131,+0.486,+0.068,-0.864,-1.125,+0.062,+0.312
1503598197131,+0.963,+0.226,-0.062,-0.131,+0.484,+0.066,-0.860,-1.125,-0.312,+0.250
1503598197155,+0.963,+0.226,-0.062,-0.131,+0.479,+0.069,-0.861,-1.312,-0.375,+0.250
1503598197169,+0.963,+0.226,-0.062,-0.131,+0.481,+0.070,-0.856,-1.312,-0.562,+0.250
1503598197192,+0.963,+0.226,-0.062,-0.131,+0.478,+0.070,-0.864,-1.250,-0.438,+0.062
1503598197220,+0.963,+0.226,-0.062,-0.131,+0.478,+0.070,-0.863,-1.062,-0.375,+0.188
1503598197229,+0.963,+0.226,-0.062,-0.131,+0.478,+0.065,-0.860,-1.062,-0.188,+0.125
1503598197252,+0.963,+0.226,-0.062,-0.131,+0.479,+0.069,-0.860,-1.062,-0.250,+0.125
