1503611601409,+0.195,+0.022,+0.339,+0.920,+0.664,-0.106,-0.732,-0.875,-1.750,+0.625
1503611601426,+0.195,+0.021,+0.338,+0.920,+0.659,-0.108,-0.738,-1.000,-2.438,+0.312
1503611601447,+0.195,+0.022,+0.338,+0.920,+0.652,-0.104,-0.738,-1.375,-1.875,+0.500
1503611601473,+0.195,+0.022,+0.338,+0.920,+0.652,-0.101,-0.731,-1.688,-1.062,+0.438
1503611601485,+0.196,+0.022,+0.338,+0.920,+0.658,-0.098,-0.737,-1.750,-0.875,+0.750
1503611601507,+0.196,+0.022,+0.338,+0.920,+0.661,-0.098,-0.730,-1.188,+0.250,+1.062
1503611601528,+0.196,+0.022,+0.338,+0.920,+0.663,-0.105,-0.734,-0.938,-1.438,+0.875
1503611601545,+0.197,+0.022,+0.338,+0.920,+0.662,-0.103,-0.735,-1.000,-1.438,+1.000
1503611601567,+0.197,+0.022,+0.337,+0.920,+0.656,-0.106,-0.741,-1.125,-0.750,+0.875
1503611601588,+0.197,+0.022,+0.337,+0.920,+0.653,-0.104,-0.737,-0.812,-0.938,+0.312
1503611601605,+0.197,+0.022,+0.337,+0.920,+0.644,-0.104,-0.740,-0.625,+0.125,+0.312
1503611601628,+0.197,+0.022,+0.337,+0.920,+0.654,-0.107,-0.737,-0.562,+1.375,+0.125
1503611601649,+0.197,+0.022,+0.338,+0.920,+0.657,-0.101,-0.732,-0.625,+1.375,-0.062
1503611601665,+0.198,+0.022,+0.338,+0.920,+0.655,-0.107,-0.738,-0.375,+1.312,+0.250
1503611601687,+0.198,+0.022,+0.338,+0.920,+0.658,-0.108,-0.739,-0.250,+0.812,-0.125
1503611601713,+0.198,+0.022,+0.338,+0.920,+0.657,-0.111,-0.738,-0.750,+0.938,-0.312
1503611601725,+0.198,+0.022,+0.339,+0.920,+0.662,-0.104,-0.728,-0.938,+1.625,-0.062
1503611601747,+0.198,+0.022,+0.339,+0.919,+0.661,-0.102,-0.729,-0.875,+0.875,-0.125
1503611601772,+0.198,+0.022,+0.339,+0.919,+0.663,-0.105,-0.732,-1.000,+0.875,+0.125
1503611601785,+0.198,+0.023,+0.339,+0.919,+0.662,-0.101,-0.730,-1.250,+1.062,+0.375
1503611601807,+0.198,+0.023,+0.339,+0.919,+0.669,-0.099,-0.729,-1.125,+0.375,+0.938
1503611601829,+0.199,+0.023,+0.339,+0.919,+0.668,-0.101,-0.730,-0.938,-0.500,+1.188
1503611601849,+0.199,+0.023,+0.339,+0.919,+0.664,-0.110,-0.727,-0.875,-0.938,+1.375
1503611601867,+0.199,+0.023,+0.339,+0.919,+0.658,-0.107,-0.738,-1.250,-1.125,+1.312
1503611601889,+0.200,+0.023,+0.339,+0.919,+0.657,-0.103,-0.738,-1.438,-1.062,+1.250
1503611601905,+0.200,+0.023,+0.339,+0.919,+0.659,-0.103,-0.729,-1.750,-1.375,+0.875
1503611601929,+0.200,+0.023,+0.339,+0.919,+0.654,-0.108,-0.730,-1.688,-0.875,+0.812
1503611601949,+0.201,+0.023,+0.338,+0.919,+0.660,-0.104,-0.729,-1.812,-1.312,+0.312
1503611601965,+0.201,+0.023,+0.338,+0.919,+0.652,-0.104,-0.730,-1.625,-1.625,+0.500
1503611601989,+0.201,+0.023,+0.338,+0.919,+0.651,-0.104,-0.735,-1.375,-1.188,+0.500
1503611602009,+0.201,+0.023,+0.338,+0.919,+0.653,-0.103,-0.740,-1.375,-0.062,+0.188
1503611602027,+0.201,+0.024,+0.338,+0.919,+0.662,-0.098,-0.734,-1.250,+0.562,+0.250
1503611602047,+0.202,+0.024,+0.338,+0.919,+0.660,-0.100,-0.737,-0.750,+0.438,+0.438
1503611602068,+0.202,+0.024,+0.338,+0.919,+0.653,-0.104,-0.735,-0.562,+0.188,+0.500
1503611602085,+0.202,+0.024,+0.338,+0.919,+0.660,-0.103,-0.730,-0.500,+0.938,+0.562
