1112.2,-498.64,1039.1
341.1,-318.29,429.24
705.8,-245.34,438.75
755.74,-443.57,409.97
309.58,-303.65,297.03
582.27,-367.5,582.84
1359.1,-480.36,706.05
2338.9,-62.443,1268.9
507.4,-430.79,430.01
332.48,-427.83,663.8
819.24,-401.39,253.16
742,-211.05,310.37
743.56,-710.53,338.56
492.38,-360.55,395.3
1078.8,-620.36,442.03
562.47,-286.44,451.97
380.72,-391,552.38
791.49,-743.39,765.49
887.77,-330.42,700.89
557.05,-137.58,75.504
439.55,-309.98,543.92
299.65,-255.96,399.1
2796,36.258,-386.17
1805.6,77.711,600.94
254.95,-323.52,429.79
1640.2,-787.68,517.04
881.44,-338.09,768.27
1086,-49.01,777.08
1282.6,-600.41,1015.5
447.58,-367.83,316.84
3206.9,-343.8,525.7
555.67,-351.35,551.17
665.99,-433.94,429.56
1518,-939.86,740.89
1278.1,-710.69,356.55
242.5,-195.76,239.98
1251.7,-846.25,623.97
596.02,-527.28,301.05
1005,-486.55,821.06
646.74,-156.14,174.4
1291,-429.38,469.45
756.22,-431.74,715.74
2377.9,-260.15,401.27
473.7,-153.38,289.52
836.19,-357.12,450.09
2076.1,-420.3,61.342
863.21,-315.13,1024.4
1122.8,-133.98,267.13
934.6,-603.77,632.67
3485.6,-883.54,268.21
2720.1,-1355.9,100.65
2429,-293.58,129.79
2480.1,-971.08,258.54
3219.4,-663.69,-25.673
3016.3,473.04,297.73
1336,-398.58,561.33
934.62,-245.27,664.82
2667.9,-456.6,885.29
201.69,-212.6,453.9
848.83,-232.62,376.64
534.15,-55.548,22.568
1971.2,-1002,746.98
1741,-599.47,529.59
1272.6,12.381,-159.12
1343.9,-609.73,565.38
1545.5,-372.77,598.73
2770.2,-34.577,2.1663
1001.6,-382.66,220.25
917.37,-313.31,695.24
835.03,-187.45,167.28
2505.1,-105.63,-359.67
1024.1,-345.1,701.48
771.98,-506.16,720.51
2538.9,-1041.3,1005.4
1659.9,-224.28,615.01
439.67,-487.71,495.54
1109.9,-252.62,794.07
401.93,-402.48,505.28
476.5,-441.28,440.28
3148.3,1598.8,1442.9
0,0,0
0,0,0
