586.72,256.95,87.932
421.95,547.63,140.14
681.54,398.53,83.173
671.57,364.33,-2.9587
583.93,281.48,-51.26
631.58,516.19,-11.432
630.17,538.59,53.937
730.72,406.63,180.44
610.35,239.51,-109.87
657.52,557.06,-37.306
591.53,462.43,22.141
535.7,294.29,24.225
660.72,308.05,-5.1694
656.9,524.85,-20.776
922.12,571.74,-140.17
947.91,191.39,-44.116
819.04,267.31,185.88
496,556.74,92.861
893.6,431.01,-53.459
930.26,339.1,135.31
506.19,329.81,-53.841
538.09,531.31,62.608
846.27,750.73,14.867
642.57,276.35,158.34
562.37,385.46,-36.342
669.44,475.69,-22.476
395.34,547.66,179.9
444.21,281.74,83.042
1053.6,112.09,399
576.48,406.17,-18.02
483.96,364.15,31.874
577.99,330.93,-121.5
552.14,265.33,-47.398
1584,514.07,-270.15
547.15,688.22,170.49
1298.9,345.23,-231.38
397.51,390.18,132.71
1271.2,692.05,-53.384
586.31,429.96,19.504
477.55,315.28,66.603
906.01,134.3,87.586
634,390.65,143.59
510.67,458.73,5.2616
1069,278.74,1.9447
404.14,249.94,109.36
498.75,871.3,164.45
966.33,435.15,-54.783
1002.1,122.27,23.029
382.35,303.62,62.948
487.8,704.51,294.94
881.38,477.57,-123.02
498.83,296.8,29.355
999.14,196.45,200.59
454.7,544.57,68.812
988.32,689.59,75.046
673.78,166.13,111.48
673.84,431.83,-70.191
553.65,964.27,323.91
940.44,238.33,145
1365.3,80.029,450.94
994.76,294,-58.489
556.79,426.48,37.377
675.22,607.33,215.65
714.83,451.09,98.941
601.33,443.28,201.44
386.14,399.45,70.658
581.18,590.55,97.136
1096.8,205.43,421.93
310.88,285.68,115.61
729.86,374.95,-101.87
774.78,629.49,-54.683
382.69,250.92,81.985
552.76,278.39,-90.76
550.96,519.89,143.74
345.17,333.9,4.1972
771.24,170.94,180.56
343.86,346.57,-56.564
428.09,585.88,144.47
1114.4,569.73,223.67
1234.8,236.93,188.44
0,0,0
0,0,0
