597.11,495.69,-161.85
969.62,440.11,-362.66
671.59,666.74,-448.74
1022.7,351.99,-155.73
1234,104.61,-361.44
1127.3,552.73,-326.82
757.78,637.13,-360.65
1337.2,139.83,-509.19
1146.5,324.77,-58.778
924.03,271.09,-330.78
797.62,425.61,-340.46
1745.2,26.555,-527.59
998.03,223.27,-130.58
1455.5,441.31,-440.5
1217.5,274.84,-313.71
1693,360.75,-425.21
2379.4,658.26,-904.03
927.36,544.46,-183.81
751.09,677.31,-307.21
1691.7,828.14,-23.813
699.74,627.35,-221.39
838.99,605.89,-298.08
1423.4,795.76,-126.11
1214.4,515.33,177.43
709.43,585.23,-140.64
606.17,735.9,-295.98
473.89,650.5,-434.59
1110.4,528.14,-439.48
697.18,506.69,-151.98
1025.1,677.44,-292.7
605.18,640.21,-480.64
862.33,320.49,43.135
1487.9,766.98,-380.24
828.2,565.17,-232.36
1326.8,438.22,-580.59
1438,161.18,-129.58
1360,764.95,-357.87
1268.3,643.35,-395.52
1378,360.41,-305.11
1255.7,754.38,-31.357
1119.8,861.93,-384.29
890.43,376.18,-556.36
727.37,234.56,-606.9
1140.9,439.96,-833.45
1160,1080.1,-320.25
320.63,794.12,-287.55
1368,323.79,-730.87
790.86,551.16,-448.36
985.83,949.12,-531.65
686.43,939.85,-528.14
756.14,794.4,-327.19
695.26,567.28,-274.78
1234.3,357.91,-508.08
1199.1,688.65,-456.23
747.37,603.12,-335.53
1213.3,756.82,-160.44
1183.4,180.25,-173.98
1532.4,190.07,-314.94
1363.9,1282.3,121.71
767.97,482.31,-274.95
1194.8,322.22,-282.19
859.05,367.97,-272.54
505.19,590.68,-225.99
1002.6,438.69,-198.12
903.95,747.17,-271.74
979.41,445.11,-285.49
832.31,872.1,-245.87
925.26,645.71,-362.47
2229.6,455.92,764.72
1848,478.69,-209.03
1227.2,520.09,-432.48
954.03,428.25,-207.36
1150.1,1078.3,-228.29
642.56,588.2,-254.82
634.95,471.13,-303.07
622.17,346.19,-348.46
1391.9,350.87,-12.869
1365.9,308.14,-164.67
898.69,715.09,-126.06
1063.3,516.85,-369.26
0,0,0
0,0,0
