6184,-1144,253.05
1756.1,680.7,-311.54
1579.8,107.31,95.567
2382.8,424.49,651.33
2784.5,1261.1,237.38
1627.9,174.8,167.44
1914.7,114.31,289.71
2591,200.99,635.9
2746,1011.6,-202.89
1582.5,329.23,46.246
2015,73.677,-51.227
2387.3,226.51,253.93
3418.9,938.36,-204.8
1753.3,565.16,-385.94
2430.4,-268.67,-15.415
3005.6,189.67,454.7
3429.6,534.13,-98.042
1325.5,713.51,-110.96
2781.9,-77.194,197.13
NaN,NaN,NaN
1968.1,771.88,-84.397
1958.2,265.83,-214.82
2063.8,-173.41,110.08
2123.8,279.99,238.36
2665.5,227.32,-144.18
2243.7,-38.706,-694.62
2272.5,-208,19.571
2617.5,817.95,399.85
2757.7,827.28,-596.83
2336.4,187.41,-377.09
2071.2,-204.39,-390.45
2372,128.9,141.2
2006.7,644.55,-316.06
1872,523.76,-267.23
1457.3,10.769,155.93
2051.7,54.391,144.19
3261.5,1737.2,-472.35
5859.4,-522.84,-415.83
2855.8,1275.8,816.87
1950.3,98.544,713.68
2128.2,637.05,1198
2409,332.78,255.24
1597.8,298.59,734
2464.8,-378.15,770.51
2936.5,620.89,1257.9
2116,1256.2,254.4
2052.9,282.74,929.55
1988.6,156.24,572.41
2429.3,809.54,1044
3199.8,665.59,337.03
2969,717.63,304.32
2657,60.5,727
2457.4,404.17,833.16
2393.7,909.76,108.78
2046,317.66,1317.4
1959.1,159.98,732.82
2496,846.53,536.88
3001.6,1705.7,262.98
1907.4,553.11,852.12
2684.8,47.462,311.73
2202.6,288.08,1196.5
2733.3,774.74,773.01
1487,38.778,280.39
2424.8,-89.587,1087.8
2348.4,480.38,167.98
2703.9,1227,393.05
4021.3,185.63,504.07
3424.5,-517.85,666.58
1898.9,21.747,974.7
4092.7,1363.8,707.66
2199.8,944.92,882.41
1896.1,182.12,493.82
2261.9,430.64,797.86
3586.3,1745.1,223.23
2150,500.07,596.76
3048.2,-321.67,377.85
0,0,0
0,0,0
