3476.2,1340.8,1222
3706.5,-145.6,406.8
3895.2,335.97,639.29
4261.9,736.68,386.89
3093.6,-235.41,388.35
2749.5,182.24,24.904
2897.5,-1.3398,538.46
5535.2,624.06,1644.2
3317.4,-366.29,730.1
3632.8,186.51,-245.16
3654.6,1127.5,-194.29
5060,469.83,-940.21
2784.1,-306.28,23.653
2073.5,136.06,45.291
2757.9,1131,-229.58
2895.2,-7.2056,555.8
4210.5,-652.03,-58.368
1693.2,597.71,34.201
2558.4,28.892,-543.07
3702.9,74.415,25.842
3995.8,-328.81,-53.717
2639.6,417.27,-261.42
3143.7,659.41,72.328
3957,180.64,98.313
4055.3,-90.334,109.41
4164.6,-164.23,69.923
3759,506.21,-224.61
4683.2,36.401,-878.21
3387.6,171.54,457.03
2877.3,42.35,383.82
3038.2,-94.165,-591.83
2627.7,533.96,553.24
4872.6,379.85,260.22
4626.9,-88.993,1552.5
4152.1,-51.359,-64.284
2750.6,567.87,391.36
3392.2,-82.974,-131.41
4198.8,914.13,-155.75
3468.5,225.14,154.23
4865.6,909.4,-629.42
5567.9,-425.63,-77.578
5555.5,2766.3,312.79
3127.5,1556.5,-102.08
3079.4,504.81,236.3
2398.9,291.09,-37.839
1908.6,399.37,390.34
1662.8,440.47,277.17
2445.2,825.45,459.47
2024.8,593.5,202.54
2043.1,699.08,-43.034
1375.6,258.89,151.21
2155.5,754.78,170.66
2734.9,997.93,210.6
2038.2,836.79,-165.21
1637.2,921.73,-334.7
2132.3,708.09,188.96
2582.8,670.83,108.28
2502.4,978.91,-50.986
2063,770.81,169.61
1524.8,183.37,63.85
2306.5,-95.967,107.59
2260.3,1433.1,-196.68
2146.8,833.8,325.96
3819.4,2146.5,160.37
2208.2,726.66,98.352
2012.1,558.2,213.45
1648.8,720.04,263.75
2274.8,415.75,304.04
2809.2,187.96,849.85
2623.4,849.09,-141.34
1706.6,615.62,473.4
1994.2,808.58,342.42
1809.4,338.59,162.51
1871.6,415,675.68
1556.1,431.6,401.15
1800.3,431.62,185.94
1957,461.73,524.71
2157.9,321.72,423.93
1515.8,590.92,228.05
3297.9,429.51,327.51
0,0,0
0,0,0
