2637.6,4931.6,-1144.7
2328.7,416.15,-885.44
3955.6,753.91,-865.98
5323.3,65.684,-1709
5897.4,-134.22,-1301.3
6431.1,26.602,-1206.9
5711.5,221.05,-1418
6225.2,585.8,-1026.9
6405.6,319.61,-1166
5979.9,220.58,-1191.5
6397.9,1199.7,-490.91
6067.9,743.96,-924.46
6891.1,252.11,-1089.5
6410.7,448.72,-1151.7
5807.7,295.57,-1455.4
6556.4,477.97,-1144.1
6298.6,305.51,-1151.4
6410,-95.824,-1006.2
5564.2,188.15,-1020.4
6432.7,766.71,-769.16
6606.7,1192.5,-819.13
6206.3,547.73,-1030
6243.2,1058.2,-396.28
6222.1,1329.9,-207.62
6822.2,1736.4,-622.95
5728.8,196.45,-1135.5
7218.3,651.73,-1008.4
6355.7,1782.1,-144.89
6585.3,1621.9,-1187.3
6695.2,714.89,-961.36
6923.6,1296.6,-518.37
6670.7,1059,-432.14
7060.1,1779.1,-350.86
6084.9,661.29,-620
6620.2,1271.7,-550.83
7265.9,1672.5,-17.832
6740.1,796.92,-517.28
7101.6,662.29,-870.5
7457.9,1502.5,-245.39
6429.9,1232.6,-679.8
5268.8,296.92,-814.45
4372.7,3732.4,-1845.5
3159.3,2184.8,-2313.5
4189.4,2356.1,-1648
5689.3,1020.5,-2022.6
6872.9,1174.9,-1057
6138.5,1664,-1402.9
7149.5,2602,-508.75
4999.4,2059.5,-1120.4
6535.5,1677,-865.94
7061,1375.9,-638.59
6395.6,1970.7,-597.82
6739.5,1653.9,-695.75
6529,1059.6,-720.64
6689.7,1028.8,-967.39
6264.4,2557.2,-84.05
5846.7,475.02,-1073.5
6535.2,1494.6,-471.87
6340.4,1162.6,-621.17
6632.7,1722.7,-564.4
5878.9,1714.2,-43.651
6300.9,1765.3,-606.16
5937.3,1120.1,-606.1
6287.5,3351.1,-722.37
6069,1180.3,-945.31
6733.4,1112.1,-743.29
6565.1,646.48,-1788.9
7559.6,1312.5,-1558.8
6474.4,1176.5,-1100.2
6945.7,1137.9,-1496
7407.8,491.81,-1149.8
6929.1,1205.4,-990.4
6448.3,1488.5,-962
6752.8,1578.2,-1910.6
6670.5,1173.5,-1575.8
6331.2,2289.2,-1373.2
5742.8,1699.5,-1214.4
6037.1,2050.3,-1737
6404.8,1538.1,-384.16
6813.2,2072.8,-1246.8
0,0,0
0,0,0
