4188.2,-266.93,1573.4
2845.2,1030.7,189.52
2258.1,939.2,-99.042
3009.8,955.29,5.2746
2797.5,955.49,-512.53
3327.6,1872.2,-243.24
3013.1,1787.4,-24.862
3325.3,1594.4,-98.774
3425.4,1260,-242.53
2832,984.72,-71.494
4089.5,-125.93,565.43
4002.6,299.43,-3.9379
2985.2,336.19,-120.51
3621.5,1649.3,-33.53
3647.5,430.47,130.04
4515.4,1191.8,-27.095
3566.7,929.31,-734.52
4526.3,1539.6,7.8427
4043,1900.4,114.06
3265.9,1235.1,-158.05
4102.6,532.53,-341.83
3325,1299.6,-241.16
2475.5,538.78,342.67
2410.9,645.52,-217.16
2795.4,205.91,-155.7
3612.3,587.97,-394.48
3216.9,896.28,-158.08
4135.1,825.96,308.32
3976.1,955.1,-841.08
3589.7,1574,261.01
3131.6,1334.1,180.67
4186.3,28.245,427.78
4230.1,242.91,-701.91
3436.9,809.53,-437.87
2395.6,547.1,-344.56
3532.4,227.34,545.79
4399.2,653.3,-695.66
4195.7,702.67,-261.64
2153.8,537.34,346.98
2810.9,802.08,-42.446
4044.3,477.57,-1006.2
4609.5,-88.314,1364.3
3400.7,247.4,-20.039
2871.8,-216.14,-756.3
3081.5,541.12,-567.49
3173.9,361.88,-606.09
3222.2,381.36,-1083
2804,186.28,-51.299
3430.1,-176.81,-249.55
4044.5,-461.35,-506.68
3754.3,155.93,-940.8
3631.7,-146.93,-706.55
2868,287.15,-190.43
3589.1,293.47,-470.24
2978.7,557.41,-662.69
2821.8,216.52,-84.241
3604.2,583.03,-485.33
3717.5,285.41,-609.48
3696.3,590.6,-644.56
2689.5,389.2,-68.564
3033.4,432.65,-311.21
3737,121.89,-589.39
3886.2,487.13,-464.76
3234,25.693,-309.67
3690.6,6.0121,98.421
4285.3,-12.564,-224.4
3649.9,488.98,-968.52
3980,-76.275,-633.92
3891.8,-123.66,309.85
4758.7,-70.19,-280.42
3100.5,418,-375.41
3621.8,-582.61,-508.1
3428.5,-259.63,67.071
3567.8,470.14,-527.84
3437.4,-71.212,-858.56
2691.6,143.85,-161.33
3735.7,180.35,362.73
3379.5,73.977,-355.86
3442.5,222.41,-169.52
3534.5,0.83298,336.19
0,0,0
0,0,0
