5955.4,3200.4,1560.7
3052.3,232.11,2519.1
3949.1,-599.64,1170.1
5466.8,-699.73,624.45
4829.6,-571.64,1707.4
6265.7,-495.73,919.11
4911.7,-262.87,-147.88
4570,-869.97,755.6
4898.6,-688.62,535.79
5605.5,-949.57,1254.5
5954.5,-119.09,709.16
4878.6,-292.17,650.73
5481,-422.37,730.52
5536.5,-350.65,1251.3
6257.2,-267.56,846.29
4895.6,-359.06,76.622
6998.5,-1007.1,1016.8
5396.2,-625.76,737.07
5362.1,-751.1,413.15
5063.7,-170.56,622.33
5876.4,-836.19,1074.8
4636.2,-867.83,1012
4726.6,-380.91,1015.6
4668.9,-743.52,536.16
4638.5,-755.11,465.54
4723.5,-268.64,395.54
5248.9,38.764,818.1
5555.1,-937.87,993.09
4580.9,-413.18,881.14
4073.8,-555.87,1090.1
6405.1,228.77,965.01
4948.2,-491.84,1122.6
4695.3,-806.58,519.49
5436.6,-74.321,1426.7
4988.7,-245.83,1478.3
5657.2,-371.15,938.36
5647.5,-1041.3,494.89
8692.8,-403.59,471.62
4608.8,2106.8,803.36
3003.4,-385.27,1017.5
6503.8,239.45,700.1
5552.9,-70.099,-72.768
4240.8,348.97,724.84
5991.6,-51.193,1289.7
5952.8,68.717,133.25
5714.7,-614.66,690.11
5428.8,-316.54,219.43
4632.5,-578.06,473.43
5956.8,-309.7,49.676
5890.7,-427.54,86.81
5358,-314.23,30.799
5335,-168.51,307.16
6239.1,-207.44,273.92
4979.5,194.35,142.48
5642.5,-551.37,79.799
4367.5,-253.29,565.67
7894.5,-109.19,896.37
6171.5,-102.5,765.31
6143.4,-172.82,346.01
6742,5.2862,605.22
5470.5,39.624,-142.71
5428.8,-368.21,6.1603
5242.8,94.482,197.78
5403.7,-78.085,726.71
4945.2,-39.444,527.4
4809.5,136.33,129.39
4830,-1.6076,-26.693
5044.7,-361.39,337.77
5704.2,-73.873,789.94
5757.4,177.4,-200.27
4280.6,-272.85,412.88
5925.9,-426.6,362.76
4626.7,-449.05,847.59
5676.5,164.26,-522.56
4217.7,-21.342,456.11
6397.4,-266.59,-168.69
6122.5,816.39,97.275
5094.7,160.38,-162.36
4701,164.83,229.58
6203.1,269.15,558.35
5168,33.902,137.34
0,0,0
0,0,0
