5717.3,-78.622,-1082.1
2883.8,1328.4,1710.3
3106.7,1124.6,1040
3023.8,644.45,1216.3
2835.2,805.95,685.28
3009.7,858.83,868.14
2395.2,398.93,315.97
2591.8,1060.5,366.88
3103.8,454.61,641.81
3005.5,1463.7,568.26
3399.1,1311,713.63
3839.7,104.48,997.6
3483.8,184.07,875.51
2827,966.97,816.86
2910.6,1438.8,496.65
4002.6,522.09,919.86
2545.1,400.47,747.03
2077.4,1033.7,805.63
3347,1071.4,1348.4
3824.1,136.9,976.05
2811.6,1097,297.8
2645.6,1408.4,593.62
3036.2,1679.9,742.58
3550.4,322.38,761.97
2163.2,793.93,585.71
2835.5,1331.8,621.12
2099.2,208.72,119.09
3542,525.68,993.48
2865.9,5.1126,868.2
2685.4,931.7,765.88
3076.9,1367.2,610.41
2705.3,614.3,882.5
2988,988.6,593.54
2126,1566.5,605.96
3751.6,1280.8,865.33
3742.9,91.969,1157.5
3142.7,447.26,742.28
3451,627.01,674.42
3159.3,1118.2,723.52
2843.9,480.52,774.71
2489.7,591.51,1246.9
5998.1,938.14,-1353.4
1296.6,769.85,393.74
2094.1,1840.6,411.03
2085.9,468.08,208.66
1418.2,850.35,-67.108
1450.2,1047.8,407.92
1813,316.97,32.61
2130.2,292.1,927.64
2488,629.85,300.13
1830.9,1014.9,303.4
1956.1,1016.5,460.37
1772.1,390.01,548.17
2419.9,602.94,415.95
1975.4,1276.9,283.05
2691,1768.1,707.17
2609,605.57,742.39
2465.5,797.58,417.63
2167.1,1265.7,1.3842
2761.9,1875.3,425.59
2455.5,862.57,954.68
1664.9,749.88,-27.573
3143.6,1777.1,-190.54
2334.8,1063.3,398.82
3315.9,700.81,981.49
2302,701.7,412.01
3137.5,1175.1,338.07
3250.6,1371,567.08
2088.2,762.31,817.71
2881.9,771.41,442.04
1713.3,1241.3,250.64
2504.7,1145.3,633.16
2811.2,629.71,903.67
2635.3,906.07,285.84
1784.5,989.71,386.49
2392.3,1682.4,547.2
2421.7,718.23,920.86
1496.1,553.61,664.44
2648.1,1323,443.24
2648.2,800.47,1.331
0,0,0
0,0,0
