1236.3,410.65,899.2
922.76,455.28,831.34
841.21,236.41,945.8
780.11,259.24,786.11
527,147.22,630.42
577.21,489.29,580.69
1111.5,217.58,1120
1360,190.69,890.63
1098.9,696.1,920.98
548.63,294.91,597.91
622.99,290.23,714.74
1047,256.21,853.02
889.61,298.85,494.81
609.5,142.52,565.82
474.8,378.77,510.29
859.32,264.52,782.02
593.35,380.36,498.07
367.6,279.85,285.78
1032.3,244.28,1100.4
638.78,185.94,582.63
522.02,355.16,405.15
709.65,383.33,720.28
460.54,1096.3,364.96
524.32,288.99,467.25
565.29,364.91,527.73
432.96,477.42,527.8
646.25,297.29,493.28
1074.4,304.5,872.7
439.71,189.06,334.74
1054,806.12,1216.2
906.3,234.72,686.83
418.79,262.42,434.97
652.22,252.74,337.95
1092.1,312.59,700.39
676.72,604.22,724.89
652.57,163.83,573.73
782.87,194.42,606.73
6200.6,141.09,676.84
524.04,334.2,586.59
586.07,344.22,558.35
1363.5,999.22,1104.6
851.89,641.66,314.6
966.96,230.42,723.12
916.4,288.36,607.55
1170.7,247.17,489.16
1121.5,3233.4,320.31
983.25,446.73,488.26
1597.4,139.46,210.71
1406.2,105.87,258.54
1080.9,184.05,32.115
1083.1,223.81,519.88
1753.3,112.03,81.011
1291.6,209.56,267.23
1396.6,2249,267.85
1855.6,418.2,985.93
1808.1,399.51,556.08
1580.8,374.92,465.61
1300.2,439.4,209.96
1434.9,315.64,491.33
1636.2,211.96,279.33
1705.7,594.03,454.82
1268.5,753.41,107.86
1368.6,563.06,523.4
1818.5,176.16,247.52
1440,325.38,416.2
1230.7,1005.2,131.79
1593.3,337,689.15
1516.5,283.11,249.08
1731.3,269.86,177.33
1136.4,269.52,100.79
1137.8,241.03,378.99
1515.1,47.455,440.6
1413.5,289.18,67.816
1443.9,248.86,375.64
1019.5,130.01,545.97
1517.8,253.88,124.06
1609.1,227,-3.8526
1018.9,392.29,376.36
1525.1,261.67,342.71
1306.8,270.98,308.57
0,0,0
0,0,0
