934.41,837.1,66.185
592.22,1250.2,269.44
845.95,981.99,-103.24
377.93,1472.5,496.15
433.57,806.67,550.29
581.17,983.34,561.8
851.49,1145.5,124.22
501.47,937.85,220.97
976.2,819.88,317.91
459.16,844.76,749.64
391.54,1004.7,132.02
281.31,1169.1,72.704
755.77,1131.1,72.225
426.33,840.18,239.36
690.77,1369,616.22
999.42,1371.9,267.42
420.52,1154.3,198.7
201.88,1306.9,384.54
467.38,1218.9,471.99
335.65,876.83,239.05
448.44,788.2,632.79
709.53,802.78,133.2
680.2,693.08,162.41
908.38,1202.5,236.92
436.25,870.82,199.9
456.29,879.81,411.78
589.3,1471.7,527.43
346.47,617,266.05
504.64,685.24,372.15
353.2,735.43,436.47
653.03,848.2,240.42
894.35,1112.3,374.6
398.19,859.92,48.236
343.23,926.4,322.51
654.07,1390.9,20.664
197.1,974.64,300.54
463.04,710.17,218.59
636.43,805.27,375.46
328.58,949.38,148.53
204.02,831.8,61.255
802.3,639.2,215.06
1380,700.23,192.73
838.89,574.88,71.47
785.17,710.43,838.69
661.13,539.66,448.05
1707.5,667.4,349.64
1063.7,637.75,4.0262
1553.4,606.26,71.948
2253,773.87,198.02
498.79,599.34,395.76
1620.4,682.76,422.3
1104.2,470.98,286.29
1153,587.16,421.6
418.56,455.11,170.8
2039.6,741.14,64.189
626.42,594.76,481.64
560.64,666.69,182.69
2890.7,874.44,513.56
4494,1189.2,311.84
694.49,618.23,799.56
627.64,489.17,381.75
817.68,653.5,854.61
1457.4,597.75,393.91
1302.6,533.92,56.952
866.94,606.55,486.1
1063.1,615.08,381.17
1289.1,515.27,386.57
1462.7,560.79,56.004
972.51,507.57,397.51
524.22,691.26,649.79
1118.4,643.7,17.555
1025.4,521.97,373.15
622.34,455.56,291.82
1461.6,737.11,-52.985
729.66,467.05,19.93
1019.9,526.3,1214.3
646.48,577.34,664.64
755.53,750.34,1030.3
1218.8,623.09,694.39
1175,525.17,584.92
0,0,0
0,0,0
