1158.3,1303.6,-216.93
927.87,645.08,-311.48
950.77,718.64,-352.83
725.64,414.03,117.59
478.19,175.66,-79.164
767.62,252,-125.52
505.59,-5.8948,-77.257
742.09,393.95,-253.84
618.55,233.14,-208.59
599.31,305.86,-125.1
660.74,-2.7456,-35.589
562.55,433.76,-286.42
497.3,360.66,282.01
344.39,114.7,-9.5565
579.48,333.27,-23.174
395.38,108.87,-57.942
578.96,333.02,-249.88
543.59,361.6,158.07
586.69,-151.78,38.144
875.04,548.09,-432.05
481.99,166.44,0.40672
610.92,785.33,842.68
623.41,222.65,118
489.13,180.51,-96.695
427.58,321.12,-224.17
449.58,386.07,381.52
992.28,139.92,-208.11
899.89,169.13,-268.55
461.09,320.65,341.81
644.7,-36.931,24.611
765.71,-70.919,-9.394
502.97,75.34,39.666
482,549.09,553.26
560.13,456.65,-313.02
934.28,-139.52,-37.003
740.24,346.19,-147.73
605.76,283.87,-141.75
557.32,375.5,-24.386
570.37,386.92,-38.823
563.06,550.09,162.03
1411,635.67,182.99
932.22,592.81,-64.055
2057.7,117.31,345.32
787.04,193.38,-94.757
963.02,256.82,-78.125
2005,-512.48,143.46
1283.5,577.23,110.82
1394.6,470.63,-184.17
685.24,414.23,312.53
1486.5,-305.44,64.505
1216.9,568.43,-151.81
908.46,277.35,45.852
970.29,-6.4958,-35.6
831.17,168.53,184.41
1351.5,414.32,-213.54
1090.3,195.84,-27.482
889,177.6,-88.159
1283.6,-87.407,141.61
894.32,163.98,85.114
606.37,133.43,-154.99
653.77,356.71,247.03
594.82,490.38,39.163
1322.6,548.68,-30.52
931.27,-43.248,-150.42
832.6,289.36,-238.06
449,79.881,-3.9961
870.89,456.4,139.7
888.11,105.84,-76.892
593.48,416.5,35.243
1026.5,184.64,-46.282
1035.1,395.52,27.08
407.44,122.1,-80.716
267.71,151.21,35.417
1118.8,54.767,183.92
840.8,722.5,170.47
886.43,630.44,182.5
925.86,430.15,-442.51
1030.8,132.57,171.61
1022.7,99.569,-140.01
372.7,144.51,-90.133
0,0,0
0,0,0
